21186585,2019-04-06 19:31:16.129437+02,2223,3773196,3773196,t,331451,391625,391625,390000,390000,162303,991
21186588,2019-04-06 19:31:22.15975+02,5889,3773196,3773196,t,331451,391625,391625,390000,390000,162303,991
21186593,2019-04-06 19:31:27.967081+02,246,3773196,3773196,t,331451,391625,391625,390000,390000,162303,991
21186597,2019-04-06 19:31:41.318635+02,162303,3773196,3773196,t,331451,391625,391625,390000,390000,162303,991
21190187,2019-04-06 21:37:34.736001+02,15743,3773800,3773800,f,340144,391712,391712,390087,390087,5495,15743
21190272,2019-04-06 21:43:10.65397+02,4020,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190274,2019-04-06 21:43:22.702377+02,9793,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190275,2019-04-06 21:43:25.746841+02,3594,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190276,2019-04-06 21:43:29.288128+02,7126,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190277,2019-04-06 21:43:31.900145+02,35508,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190278,2019-04-06 21:43:36.419782+02,134,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190281,2019-04-06 21:43:42.578751+02,8120,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21190284,2019-04-06 21:44:01.783629+02,24599,3773817,3773817,f,272076,391715,391715,390090,390090,7494,4020
21192227,2019-04-06 23:54:24.360197+02,10402,3774147,3774147,f,340195,391790,391790,390165,390165,25144,10402
21192243,2019-04-06 23:54:58.476673+02,19283,3774147,3774147,f,340195,391790,391790,390165,390165,25144,10402
21192245,2019-04-06 23:55:07.666129+02,43959,3774147,3774147,f,340195,391790,391790,390165,390165,25144,10402
21192543,2019-04-07 00:04:27.087595+02,61569,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192552,2019-04-07 00:04:37.229406+02,12554,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192554,2019-04-07 00:04:40.726256+02,150976,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192559,2019-04-07 00:04:47.914668+02,868,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192584,2019-04-07 00:05:14.35301+02,6991,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192586,2019-04-07 00:05:20.707584+02,3556,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192589,2019-04-07 00:05:28.313057+02,4312,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192597,2019-04-07 00:05:38.676087+02,10791,3774200,3774200,t,340212,391798,391798,390173,390173,10791,61569
21192991,2019-04-07 00:24:16.416721+02,22,3774278,3774278,f,339861,391806,391806,390181,390181,162269,22
21192992,2019-04-07 00:24:22.2427+02,148824,3774278,3774278,f,339861,391806,391806,390181,390181,162269,22
21192993,2019-04-07 00:24:27.850772+02,64985,3774278,3774278,f,339861,391806,391806,390181,390181,162269,22
21193548,2019-04-07 01:00:36.423529+02,2595,3774377,3774377,f,158375,391822,391822,390197,390197,8038,2595
21193550,2019-04-07 01:00:40.397175+02,51000,3774377,3774377,f,158375,391822,391822,390197,390197,8038,2595
21194216,2019-04-07 01:48:54.503749+02,4452,3774501,3774501,f,279074,391846,391846,390221,390221,19199,4452
21194232,2019-04-07 01:49:38.25144+02,260,3774501,3774501,f,279074,391846,391846,390221,390221,19199,4452
21194239,2019-04-07 01:50:01.842928+02,107247,3774501,3774501,f,279074,391846,391846,390221,390221,19199,4452
21194241,2019-04-07 01:50:05.575391+02,132,3774501,3774501,f,279074,391846,391846,390221,390221,19199,4452
21194244,2019-04-07 01:50:09.949428+02,31306,3774501,3774501,f,279074,391846,391846,390221,390221,19199,4452
21194912,2019-04-07 02:10:17.550684+02,44685,3774597,3774597,f,340253,391858,391858,390233,390233,150538,44685
21195230,2019-04-07 02:16:07.443845+02,36909,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195236,2019-04-07 02:16:11.548289+02,723113,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195241,2019-04-07 02:16:17.741613+02,4892,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195243,2019-04-07 02:16:20.130006+02,36427,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195246,2019-04-07 02:16:25.104876+02,43,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195253,2019-04-07 02:16:31.341834+02,6939,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195254,2019-04-07 02:16:33.173734+02,6372,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195261,2019-04-07 02:16:39.013161+02,48498,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195268,2019-04-07 02:16:44.826676+02,209791,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195282,2019-04-07 02:16:59.177493+02,15542,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195287,2019-04-07 02:17:04.265468+02,27101,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195299,2019-04-07 02:17:14.68756+02,27611,3774655,3774655,t,340122,391863,391863,390238,390238,27611,36909
21195683,2019-04-07 02:23:55.507963+02,10805,3774718,3774718,f,340246,391867,391867,390242,390242,48857,10805
21200865,2019-04-07 04:56:13.426894+02,89890,3775602,3775602,t,340309,391960,391960,390335,390335,7382,89890
21200867,2019-04-07 04:56:16.351601+02,7767,3775602,3775602,t,340309,391960,391960,390335,390335,7382,89890
21200868,2019-04-07 04:56:19.298588+02,1,3775602,3775602,t,340309,391960,391960,390335,390335,7382,89890
21200869,2019-04-07 04:56:26.769368+02,8254,3775602,3775602,t,340309,391960,391960,390335,390335,7382,89890
21200870,2019-04-07 04:56:31.049229+02,7382,3775602,3775602,t,340309,391960,391960,390335,390335,7382,89890
21200954,2019-04-07 05:06:52.874195+02,5422,3775624,3775624,f,340325,391964,391964,390339,390339,7793,5422
21200957,2019-04-07 05:07:02.332364+02,7088,3775624,3775624,f,340325,391964,391964,390339,390339,7793,5422
21204731,2019-04-07 07:48:47.802241+02,13636,3776245,3776245,t,340371,392066,392066,390441,390441,5946,13636
21204733,2019-04-07 07:48:56.307944+02,1545,3776245,3776245,t,340371,392066,392066,390441,390441,5946,13636
21204740,2019-04-07 07:49:06.629099+02,9941,3776245,3776245,t,340371,392066,392066,390441,390441,5946,13636
21204744,2019-04-07 07:49:10.260292+02,9943,3776245,3776245,t,340371,392066,392066,390441,390441,5946,13636
21204748,2019-04-07 07:49:16.627686+02,5946,3776245,3776245,t,340371,392066,392066,390441,390441,5946,13636
21205504,2019-04-07 09:16:18.768148+02,43167,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21205507,2019-04-07 09:16:27.717671+02,4616,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21205509,2019-04-07 09:16:44.18333+02,18738,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21205510,2019-04-07 09:16:52.133156+02,12774,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21205511,2019-04-07 09:16:56.388823+02,615,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21205513,2019-04-07 09:17:01.429281+02,11454,3776377,3776377,t,321240,392109,392109,390484,390484,11454,43167
21207871,2019-04-07 14:41:43.331418+02,15296,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207876,2019-04-07 14:41:50.5616+02,740,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207878,2019-04-07 14:41:55.229825+02,1921,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207884,2019-04-07 14:42:08.789296+02,26447,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207888,2019-04-07 14:42:12.138888+02,2832,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207890,2019-04-07 14:42:21.225884+02,11407,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207893,2019-04-07 14:42:26.562788+02,7436,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207896,2019-04-07 14:42:34.816959+02,7705,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
21207902,2019-04-07 14:42:47.610959+02,783,3776830,3776830,f,340019,392273,392273,390648,390648,4065,15296
